_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,730.8214556237385,728.6659042386983,670.787596784556,595.894285926623,573.1710041514661,528.887511669542,406.649726423122,331.54939300200806,320.6009981269553,324.2606975876047,193.18902660347976,105.67875850898325,166.76030702778164,120.67311216671261,209.46837470128995,336.81597349294464,245.0,237.11811402758752,376.36285682835387,421.73214247908584,456.4526262384739,403.24310285484114,334.9820890734309,276.0525312327348,276.52305509667724,261.725046566048,259.6150997149434,219.38550544646287,2046.0327465610121,152.04275714416653,214.5903073300376,366.0122948754591,552.5866447897561,657.0882741306528,554.8342094716222,598.1479750028416,697.0007173597456,698.0780758625785,694.6653870749572,673.9510367971845,633.524269464083,570.190319104069,653.6336894622247,614.0073289464874,627.0223281510795,613.401173784335,535.8927131432187,520.5420252006555,559.064397006284,550.8330055470533,581.0490512856896,469.3080012102926,598.7603861312136,813.80218726666,963.6809638049307,1007.9112064065962,11297.0,39370.97733102393,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,1203.3274699764816,1061.7890562630603,889.30647135844,881.7630067087188,798.3407793668064,724.7206358314907,637.53039143244,543.7655744895956,518.4023533897198,396.8941924493227,244.24577785501225,61.741396161732524,146.24978632463024,344.6882649583534,495.87095095397547,667.720001198107,774.9851611482636,871.9524069580863,885.5806005101963,861.7493835216825,767.8053138654356,713.7632660763651,559.4640292279746,457.08314342141296,396.67871130172836,307.1318934920306,255.22147245088922,154.40207252495026,2046.0327465610121,56.85947590331799,61.81423784210237,185.60711193270586,343.4210244000795,428.0946157101255,532.1137096523637,533.9007398384086,613.1402775874376,672.3005280378708,710.3808837518081,797.0407768740567,801.5616008766887,754.9145647025232,671.4074768722791,575.1182487106455,444.40634558925916,312.92331328937445,130.31116606031887,121.16517651536684,336.8827689271151,538.9062998332827,777.4194492035814,1025.11316448478,1214.4414353932427,1374.2885432106316,1461.6801975808523,1662.2024545764575,10273.0,36872.22130547602,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,178.60011198204776,132.7742444904131,94.89467845985885,78.0,213.55093069335942,332.55676207228146,369.0596157804319,303.0412513173743,363.0123964825444,341.2521062206063,404.293210430252,440.82876494167215,546.8061813842269,517.0154736562533,432.4453722726144,491.5699339870167,641.3937947938069,704.4501401802686,636.1359917501918,597.5014644333519,781.8567643756752,931.5041599477696,1035.1511966857788,1003.2033692128432,884.7835893595676,776.5828996314559,557.584074378026,194.85892332659546,2046.0327465610121,268.8215021161812,374.64650005038084,633.6600034718933,746.7616755029678,843.4986662704334,919.7657310424215,818.2108530201735,786.4985696109053,726.4881279140079,599.5681779414248,396.3130076088848,411.1082582483596,348.0014367786432,216.37467504308353,137.05838172107534,155.92626462530293,179.23448328934919,216.14809737770076,277.08843353702076,344.8840384825021,351.0056979594491,268.00186566514793,314.10189429546585,292.40554030318924,230.00869548780108,245.96747752497689,125.09996003196804,10273.0,39228.397877048206,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,557.4307131832619,639.5568778459036,669.93283245412,618.6840873984072,599.3104370858229,545.4429392704612,385.92356756228304,365.1985761198967,293.01535795927146,219.41968918034684,135.15176654413364,125.23977004130917,165.3027525481654,120.7683733433551,152.55490814785344,246.98178070456936,232.5618197383225,314.99365072966157,444.7403737013315,541.2023651093923,543.7251143730626,543.7251143730626,399.9812495605263,323.736003558455,262.2918222133507,169.799882214329,152.82015573869828,102.23991392797629,2046.0327465610121,109.41663493271943,200.63897926375122,360.25685281476603,492.590093282437,639.7780865268832,565.795899596312,683.7031519599716,652.8284613893607,667.4518709240389,699.0114448276223,723.9233384827429,647.7437765042594,674.5198292118623,691.278525632035,750.1386538500732,693.123365642798,718.20470619455,569.2170060706198,573.0270499723377,538.1570402772782,578.8298541022224,471.44989129280754,430.8526430231106,501.06386818448607,626.5987551854854,736.3647194155897,648.5584013795519,11297.0,39228.397877048206,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,1115.2829237462574,1015.3861334487486,926.7416036846517,899.8360961864109,797.7230095716183,692.2954571568414,565.6748182480815,441.4000453103738,375.479693192588,263.2736219221364,134.34656675925885,102.23991392797629,290.5580836941213,451.8462127759842,626.422381464775,795.3219473898604,911.4055079930118,959.6754659779524,946.1210281988241,844.2991176117621,729.1344183345071,574.7347214150194,444.3872185380674,381.4249598544909,377.8094757943479,444.3872185380674,417.7200019151585,286.0367109306076,2046.0327465610121,162.92943257741985,125.80143083447024,134.4953530795767,297.35668817095745,433.2585832963959,563.7055969209459,636.1800059731522,683.6987640766948,677.0672049361126,743.6733153744324,763.1677404083587,813.9563870380281,791.0606803526516,735.981657380128,664.0075300777846,583.6137421274451,467.6334034262309,344.11771241829445,226.01991062736045,240.87548650703334,380.0328933131973,613.4900162186831,814.2806641447406,1006.0178924850193,1164.077746544448,1242.7912133580603,1431.2539956276105,10273.0,36872.22130547602,1152.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,1208.2636301734817,1083.7019885558943,951.7919940827408,891.0005611670512,796.2945434950561,687.922233977068,560.5443782609901,448.830703049602,391.60183860651114,285.9545418418809,146.102703602637,126.58988901172162,273.00183149568795,451.86059797242774,652.8621600307372,792.4424269308149,893.4752374856283,978.448772292142,925.2399688729406,865.0699393690663,727.4647757795561,518.8805257474982,437.0102973615153,410.11827562302074,406.728410613274,428.51487722131657,407.7266241000212,283.80451018262556,2046.0327465610121,153.3101431738944,149.21461054467824,120.24142381059863,278.29840100151495,427.54765816222175,579.3876077376871,608.3066660821661,670.5177104297842,696.1163695819831,719.7569034055874,767.8189890853182,804.4706333981371,805.0341607658647,761.0361358043388,681.1057186663462,588.8785952978764,468.2574078431648,332.2845166419886,203.2732151563506,206.6034849657672,376.29908317719827,592.659261296067,819.8560849319837,1004.6039020429894,1158.949955778937,1228.9283949848339,1397.6301370534338,10273.0,36872.22130547602,1152.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,1290.8388745308223,1135.7574565020473,964.7269043620583,939.0234288876928,825.2787407900436,687.3143385671508,547.8339164381847,429.3483434229134,364.01785670486004,235.69683918118207,140.91841611372163,203.27321515635057,355.5629339512205,546.9597791428542,699.0801098586627,834.5945123232,915.0060109092179,971.595080267495,903.9701322499543,777.8900950648492,608.1529412902646,441.61634933503086,268.00186566514793,234.68276459936294,301.6289110811495,356.11374587342175,358.66000613394294,240.75921581530375,2046.0327465610121,109.7679370308106,58.60034129593445,200.12246250733577,429.22837744026197,598.2081577511293,733.9162077512665,802.4543600728953,821.7037178934997,840.6485591494225,858.9772988851336,905.4926835706625,929.7784682385368,901.204749210744,859.418989783214,770.4245582793944,662.8129449550605,522.0900305502873,370.2674708909763,184.48035125725448,161.47445618425226,321.1619529147249,554.7044257981001,773.7661145333259,968.4632156153377,1136.6023930997155,1197.9319680182175,1411.9791074941584,10273.0,36872.22130547602,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,238.44915600605506,164.75436261295178,124.27791436936815,99.46356116689167,169.77926846349644,236.85649663878763,261.658173959844,386.7428085950662,326.06287737183453,324.8538132760642,407.265269818088,479.41631177923017,498.4174956800775,389.28138922892265,405.4281687302943,582.1142499544226,735.891975768183,779.2637550919458,720.9001317797077,684.7050459869564,914.6086594822947,1052.878435528053,1055.3222256732774,992.3588060777212,962.3107606173797,966.1728623802264,720.4248746399585,292.8497908484826,2046.0327465610121,289.0674661735561,409.0012224920605,671.3404501443362,878.4816446574168,980.5896185459031,991.2668661869013,806.876694421149,878.0911114457315,876.9766245459454,735.7295698828477,526.1862788024789,459.33538944871214,395.37956446938426,267.64155133312164,188.48872645333464,220.79175709251464,255.83783926542222,271.016604657353,269.4086115921316,295.5757094214611,272.02941017470886,197.9090700296477,190.14205216100936,209.61870145576228,269.6163941602958,398.4971769034255,539.4015202054958,10273.0,39228.397877048206,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,247.97782158894776,178.01123560045306,324.35320254315354,242.52834885843757,426.8782027698299,393.6521306940939,433.27820162108316,360.57315485210484,441.77030230652673,516.6981710824997,483.3549420456979,580.9311491046077,735.163927297851,674.1290677607664,784.4042325230022,603.6795507551999,508.18303789087645,487.9518418860616,447.0548064835004,314.5790838565082,480.8513283749978,371.07681145552607,504.2231648784097,532.7785656349175,660.8002723970383,604.1001572587115,562.8943062422999,276.84833393033085,2046.0327465610121,383.24013359772226,370.53474870786414,433.16971269930673,614.3232048360212,637.3852837962295,532.7785656349175,110.5350623105628,203.8062805705457,467.65799469270274,761.6252359264364,857.7015798050041,1044.1901167890835,1128.1564607801524,1006.3523239899633,919.0652860379397,610.9828148156051,563.2051136131489,657.8001216175016,775.5623766016502,683.6153889432273,546.1959355396193,290.5064543172836,187.01069488133558,220.63771209836273,416.5729227878355,635.314095546447,869.3008685144631,11297.0,39659.55602373784,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,799.0319142562455,731.7718223599485,678.4578100368511,603.4335091789319,586.9412236331675,531.4753051647837,383.105729531679,221.14474897677314,273.5415873317986,232.07972767995054,133.96268137059664,149.91330828182,177.867928531256,224.00892839349058,219.20082116634512,298.573274088623,286.541445518794,331.42118218363777,496.48766349225633,555.4763721347651,608.7076473973364,504.2539042982216,466.3099827368057,372.14647653847265,228.54321254414887,131.91285001848757,173.83325343558406,100.4987562112089,2046.0327465610121,73.68174807915459,133.06013678032951,281.8865019826242,461.67737653040786,564.2384247815812,532.4368507156506,631.3731068076942,680.5762264434454,690.5396440465964,676.035502026336,711.125867902441,679.6705084083021,640.663718342158,698.5678206158655,724.0511031688302,700.3456289575885,700.7838468458016,651.9202405202649,669.1487129181376,685.3918587202506,567.0705423490098,639.1901125643293,543.1362628291358,637.8495120324229,810.2555152542932,927.1903795877091,1095.7846503761587,11297.0,39228.397877048206,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,1204.5530291357038,1079.6856023861762,938.5419543099819,884.3376052164693,769.4894411231385,610.0172128718992,467.9081106371207,316.1154852265229,275.4650613054222,205.71825392998068,279.86603938313056,441.9558801509491,621.1102961632498,773.3440372822436,913.5343452766294,1027.5563244902928,1142.1120785632204,1190.5561725512996,1127.9915779827436,1007.1792293330914,822.508966516475,609.0648569733769,451.60159432845234,347.32405617808854,323.12536266904215,324.59975354272837,299.76657585528113,198.33809518093088,2046.0327465610121,90.4267659490264,25.942243542145697,182.2361105818493,347.35140707934374,474.6072060135623,572.6473609473809,605.8795259785562,675.0770326414608,713.0918594402827,746.1313557276628,842.747886381212,857.7283952394254,823.009720477225,791.8042687432293,720.7065977219856,634.0386423554955,523.2379955622489,377.91533443352097,213.7755832643195,146.81280598094975,347.75278575447817,598.5649505275096,838.0841246557533,1053.3422995398978,1208.93341421271,1281.1623628564805,1456.6729214205914,10273.0,36872.22130547602,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,406.48370201030195,319.28827100286657,294.49108645254444,96.15092303249097,282.70833026283464,455.505214020652,540.3785710036991,535.4857607817411,570.3069349043548,443.16249841339237,348.8266044899672,309.41557814693175,253.16002844051033,118.1397477566293,186.81541692269403,296.42199648474127,366.34955984687633,358.1075257516937,352.69533594874764,488.205899185989,729.669103087146,760.4275113381947,964.0798722097667,955.8681917503061,886.1828253808579,864.31764994127,685.3502754066711,226.99118925632334,2046.0327465610121,323.4331461059611,509.20428120745413,756.6961080909562,964.2743385572386,1091.0591184715886,1114.4379749452187,954.8245912208168,916.1206252453877,979.4447406566642,907.9955947029699,666.6108309951167,504.3371887933706,357.0,265.80067720004024,188.1116689628796,218.04815981796315,249.06424873915566,278.22652641328074,338.74031351464504,437.64483316954625,399.2818553353007,405.9187110740277,388.63093031821336,299.88331063932185,188.35339126227592,224.58851261807672,255.43100829773974,10273.0,39228.397877048206,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,341.2477106150311,279.51565251341475,290.14651471282576,299.48789624958135,298.40241285887754,330.6750670975966,244.29695045169927,214.02102700435768,263.0589287593181,303.35622624235026,216.92625475031832,105.11898020814318,291.43953060626484,236.9071548096427,264.5600120955546,181.47176088857464,209.45882650296693,159.0503065070923,255.06861821870604,313.036739057894,406.0160095365699,476.4955403778717,414.2764777295472,513.6818081263925,534.4427003898547,531.4894166396919,427.0702518321781,286.1503101518501,2046.0327465610121,341.525987298185,355.5741835398065,386.0479244860669,457.2657870429407,453.60004409170864,355.58402663786796,118.6802426691149,177.19198627477485,255.72055060162842,420.88003041246805,484.6452310711413,653.0482371157586,661.0930343000144,613.6529964075788,496.7131969255498,356.7996636769716,370.95147930693037,525.1837773579834,524.3224198906623,422.8711387645177,123.13001258832064,144.15616532080756,102.39140588936164,211.24866863485792,341.69723440496267,453.0298003443041,476.94444120882673,9249.0,39659.55602373784,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,1034.834286250702,918.4209274619128,730.8385594644005,636.0605317106226,656.1562313961516,605.5757590921222,465.06881211278835,342.79439902075416,310.64449134018133,252.76471272707352,189.15602025840997,157.99050604387594,156.84705926475,141.8238343861849,220.65810658119952,266.36065775560775,203.38387350033432,257.51310646256434,257.51310646256434,460.6191485381388,442.76969182634895,341.62113517755307,238.0,255.5484298523472,205.66477578817427,135.38463723776047,172.69916039170542,120.9297316626478,2046.0327465610121,115.42096863222038,152.1610988393551,243.95286429964293,483.2225160316932,594.5258615064613,503.1192701537082,587.8715846169126,654.9412187364603,689.2967430649878,693.2712311931024,717.0955305954709,673.8575517125263,656.0434436834195,700.260665752404,712.5292976432619,704.3010719855537,690.4527500126276,620.8228410746499,637.0996782293961,701.4228396623538,693.6548132897227,685.3794569433783,617.2527845218684,665.9737232053529,840.0482129020929,946.152736084402,1171.0345853133458,11297.0,39228.397877048206,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,822.4919452493136,748.9279004016341,664.4885251078456,666.4833081180653,605.0628066572924,528.1940931135069,418.1913437650282,317.00630908548175,231.60310878742538,109.77249200050075,44.04543109109048,184.00271737123884,360.1360853899537,486.9270992664097,620.6335472724626,747.8134794184976,807.5951956271161,857.4596200405008,829.4437895360963,760.4735366861887,663.9352378056162,632.060914785909,544.0018382321883,530.2263667529181,504.9722764667383,462.4035034469354,369.0487772639276,227.477471412006,2046.0327465610121,90.0,59.169248769948055,120.60265337047937,255.22734963165686,358.40200892294115,458.3121207212395,508.56071417285074,544.778854215176,537.8419842295691,547.2193344537453,561.8051263561058,555.5033753272792,518.8689622631132,458.1549956073817,366.7764987018661,298.4526763156933,199.11052207254141,104.7377677822093,43.73785545725808,205.1974658712919,345.8973836269942,535.6986092944427,704.4501401802686,820.4029497752917,910.4910762879556,916.9672840401669,1033.6851551608931,10273.0,36753.83539169756,128.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,950.150514392325,1036.9339419654464,1052.8713121744747,1024.6311531473168,922.3367064147453,784.3290125961171,635.456528804292,476.63088443784255,375.21460525944343,190.85072700935672,31.04834939252005,222.9484245290825,424.01179228884655,612.1380563238982,781.4038648483894,924.2667363916111,974.3536319016828,996.3137056168605,926.9519944419992,778.7387238348945,657.3918161948778,483.1200678920303,447.3935627610214,442.918728436719,459.32232691215876,415.9098460003081,330.5888685361321,176.77386684688435,2046.0327465610121,17.46424919657298,153.3883959105121,323.63096267199154,500.8492787256462,658.1732294768605,755.794945735945,816.3853256887951,848.0713413386871,894.5641396792071,935.23259139104,990.4382868205369,1004.3211637718285,949.2944748601459,879.9318155402724,748.8397692430603,595.7558224642039,455.7982009617853,289.72055501810706,101.83319694480774,124.82387592123553,339.8823325799681,595.5342139625566,811.9667480876295,1010.720535063971,1156.6317477918371,1193.819500594625,1258.0015898241147,11297.0,36872.22130547602,1152.0,65.19202405202648
6111.322360995204,2537.390982879856,8005.580178850251,265.09243670840556,927.9466579496906,1021.641815902227,1042.0676561529006,1038.0871832365526,924.9178341885294,792.2449116277112,644.6099595879667,531.3689866749846,383.7603418801896,218.66183937761062,33.61547262794323,232.1551205552012,429.12119500206467,632.9755129544902,787.7283795827087,904.8718141261777,972.2304253622184,1020.0946034559737,937.9648181035362,787.6858510853169,634.1774199701531,503.46002820482187,453.3001213324347,427.47748478721076,430.0662739625138,402.12435887421697,340.2881132217227,178.31713322056297,2046.0327465610121,47.50789408087881,165.30275254816542,322.3740063962974,515.9234439333029,632.2633944804966,735.6969484781081,732.4868599504022,828.3507711108864,890.2246907382428,938.416218956173,1016.6734972448137,1018.9411170425896,964.8404013099783,862.083522635713,740.5187371025801,604.249120810283,463.2493928760188,296.5434200922354,87.45856161634491,130.78226179417453,332.32664653921444,587.4487211663669,823.1937803457944,1017.8349571516985,1158.5111134555423,1210.2929397464068,1261.4535266905395,10273.0,36872.22130547602,128.0,65.19202405202648
